Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
3,0.5052631578947369,0.3578947368421052,0.0377358490566037,0.0,0.2692307692307693,0.1777777777777777,0.2692307692307693,0.7079470198675497,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.7777777777777777,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
2,0.5999999999999999,0.7736842105263158,0.0754716981132075,0.0,0.2307692307692307,0.1555555555555555,0.1923076923076923,0.7735099337748345,0.0,0.0,0.2608695652173913,0.1818181818181818,0.25,0.7646153846153845,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True
1,0.4210526315789473,0.3221052631578947,0.0188679245283018,0.0,0.1923076923076923,0.1777777777777777,0.1538461538461538,0.5827814569536424,0.0833333333333333,0.0,0.217391304347826,0.2424242424242424,0.15,0.7538461538461538,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.5157894736842106,0.2799999999999998,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
2,0.2526315789473683,0.1978947368421051,0.0566037735849056,0.0,0.1923076923076923,0.1777777777777777,0.1153846153846153,0.6004415011037528,0.0,0.0,0.217391304347826,0.2424242424242424,0.25,0.6569230769230768,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0.3157894736842104,0.411578947368421,0.1320754716981132,0.6000000000000001,0.6538461538461539,0.4222222222222222,0.5,0.6168401135288553,0.0,0.631578947368421,0.7391304347826086,0.7575757575757576,0.6000000000000001,0.6057692307692307,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False
1,0.4842105263157894,0.3705263157894736,0.1320754716981132,0.5,0.576923076923077,0.3555555555555555,0.576923076923077,0.7134657836644592,0.0833333333333333,0.5263157894736842,0.6086956521739131,0.4242424242424242,0.7000000000000001,0.7346153846153846,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
6,0.4010526315789473,0.3642105263157893,0.0943396226415094,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.4010526315789473,0.1368421052631578,0.0566037735849056,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.6423841059602649,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7769230769230768,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.5578947368421052,0.4915789473684209,0.0188679245283018,0.0,0.2307692307692307,0.1777777777777777,0.1923076923076923,0.614569536423841,0.0,0.0,0.2608695652173913,0.3333333333333333,0.2,0.7,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.4526315789473685,0.2947368421052632,0.0566037735849056,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8401135288552507,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.8615384615384615,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2,0.5052631578947369,0.3473684210526315,0.0377358490566037,0.0,0.2307692307692307,0.2444444444444444,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,0.3789473684210527,0.3631578947368421,0.0377358490566037,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7389403973509934,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7510192307692307,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0.368421052631579,0.3473684210526315,0.0566037735849056,0.0,0.2692307692307693,0.1777777777777777,0.2692307692307693,0.7197729422894985,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7908653846153846,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1,0.5473684210526315,0.1757894736842105,0.2075471698113207,0.0,0.1923076923076923,0.2222222222222222,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.368421052631579,0.368421052631579,0.0377358490566037,0.0,0.2307692307692307,0.1777777777777777,0.1923076923076923,0.609271523178808,0.0,0.0,0.2608695652173913,0.3333333333333333,0.3,0.6102564102564102,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0.6631578947368422,0.368421052631579,0.0566037735849056,0.0,0.1923076923076923,0.1777777777777777,0.1538461538461538,0.5960264900662252,0.0,0.0,0.217391304347826,0.2121212121212121,0.25,0.5599999999999999,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1,0.263157894736842,0.171578947368421,0.1320754716981132,0.45,0.5,0.3777777777777777,0.3846153846153846,0.609271523178808,0.0,0.3684210526315789,0.5652173913043478,0.5454545454545454,0.45,0.5623931623931624,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6,0.4947368421052631,0.3,0.0377358490566037,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.3478260869565217,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3,0.5473684210526315,0.5957894736842104,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
3,0.368421052631579,0.2768421052631578,0.0754716981132075,0.0,0.1923076923076923,0.3111111111111111,0.0769230769230769,0.6887417218543046,0.1666666666666666,0.0,0.217391304347826,0.2424242424242424,0.2,0.6461538461538461,0.0833333333333333,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0.1368421052631578,0.1147368421052632,0.0566037735849056,0.0,0.2307692307692307,0.2444444444444444,0.1923076923076923,0.5615894039735099,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6012820512820513,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0.3052631578947369,0.2168421052631577,0.0566037735849056,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.6556291390728477,0.0,0.0,0.217391304347826,0.2121212121212121,0.25,0.6282051282051281,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
1,0.4736842105263157,0.4252631578947368,0.1320754716981132,0.0,0.2307692307692307,0.2222222222222222,0.1923076923076923,0.6251655629139073,0.0,0.0,0.2608695652173913,0.3939393939393939,0.2,0.6057692307692307,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
3,0.3894736842105262,0.3084210526315789,0.0188679245283018,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
1,0.4421052631578948,0.4347368421052633,0.0566037735849056,0.0,0.1923076923076923,0.1777777777777777,0.1538461538461538,0.6622516556291391,0.0833333333333333,0.0,0.217391304347826,0.2424242424242424,0.2,0.6596153846153846,0.1666666666666666,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0.2736842105263157,0.2094736842105262,0.0754716981132075,0.0,0.2692307692307693,0.2,0.2307692307692307,0.7069063386944182,0.0,0.0,0.3478260869565217,0.303030303030303,0.35,0.6273076923076922,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4,0.5263157894736841,0.368421052631579,0.0188679245283018,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7290728476821192,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7409903846153846,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1,0.063157894736842,0.063157894736842,0.0943396226415094,0.0,0.2307692307692307,0.2,0.1923076923076923,0.7064017660044151,0.0,0.0,0.2608695652173913,0.5151515151515151,0.2,0.6138461538461538,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
1,0.4010526315789473,0.3726315789473684,0.2452830188679245,0.0,0.1923076923076923,0.2222222222222222,0.1153846153846153,0.565121412803532,0.0,0.0,0.217391304347826,0.2424242424242424,0.25,0.5599999999999999,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.368421052631579,0.1778947368421053,0.3584905660377358,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
3,0.3999999999999999,0.3557894736842106,0.0188679245283018,0.0,0.2692307692307693,0.1777777777777777,0.2692307692307693,0.6271523178807947,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.6720673076923076,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1,0.4010526315789473,0.4210526315789473,0.6415094339622642,0.0,0.2307692307692307,0.2666666666666666,0.0,0.0,0.0,0.0526315789473684,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.7555555555555555,0.5785997357992074,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.3473684210526315,0.3178947368421052,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6710816777041942,0.0,0.0,0.2608695652173913,0.2121212121212121,0.25,0.7323076923076922,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1,0.4421052631578948,0.3536842105263156,0.0188679245283018,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6975717439293598,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.673076923076923,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0.368421052631579,0.3052631578947369,0.2641509433962264,0.05,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.7328918322295807,0.0,0.0,0.217391304347826,0.2121212121212121,0.25,0.8292307692307692,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
3,0.2842105263157894,0.2031578947368419,0.0188679245283018,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7350993377483444,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7384615384615384,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.3789473684210527,0.3757894736842104,0.0754716981132075,0.0,0.1923076923076923,0.2,0.0769230769230769,0.609271523178808,0.0,0.0,0.217391304347826,0.3939393939393939,0.2,0.5923076923076923,0.0833333333333333,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
1,0.4421052631578948,0.4494736842105262,0.0377358490566037,0.0,0.2307692307692307,0.3111111111111111,0.0384615384615384,0.5298013245033113,0.0,0.0,0.2608695652173913,0.3939393939393939,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
1,0.1578947368421053,0.2526315789473683,0.3396226415094339,0.0,0.1923076923076923,0.2222222222222222,0.1538461538461538,0.5562913907284768,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.6784615384615383,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
1,0.4736842105263157,0.2673684210526317,0.2830188679245283,0.7000000000000001,0.576923076923077,0.3777777777777777,0.5384615384615385,0.5411542100283822,0.0,0.6842105263157894,0.5652173913043478,0.3939393939393939,0.65,0.6130177514792898,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.368421052631579,0.408421052631579,0.0754716981132075,0.3,0.4230769230769231,0.3777777777777777,0.4230769230769231,0.6116797110174592,0.0,0.1578947368421052,0.3913043478260869,0.3939393939393939,0.4,0.694017094017094,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.4736842105263157,0.368421052631579,0.320754716981132,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.4210526315789473,0.4252631578947368,0.0754716981132075,0.0,0.2692307692307693,0.2,0.2307692307692307,0.6656953642384106,0.0,0.0,0.3478260869565217,0.3636363636363636,0.25,0.6547692307692308,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False
1,0.368421052631579,0.368421052631579,0.169811320754717,0.15,0.1923076923076923,0.1111111111111111,0.1538461538461538,0.6887417218543046,0.0,0.0526315789473684,0.217391304347826,0.2121212121212121,0.1,0.6461538461538461,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1,0.1894736842105262,0.1599999999999999,0.0943396226415094,0.0,0.1923076923076923,0.1555555555555555,0.1153846153846153,0.6710816777041942,0.0,0.0,0.217391304347826,0.1818181818181818,0.2,0.6461538461538461,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,0.5789473684210527,0.5789473684210527,0.2075471698113207,0.0,0.2307692307692307,0.3111111111111111,0.2307692307692307,0.7880794701986755,0.0,0.0,0.2608695652173913,0.3636363636363636,0.3,0.8507692307692307,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
4,0.4421052631578948,0.4715789473684211,0.0188679245283018,0.0,0.2307692307692307,0.2222222222222222,0.2307692307692307,0.6660359508041627,0.0,0.0,0.2608695652173913,0.3333333333333333,0.3,0.6769230769230768,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False
5,0.2421052631578946,0.2684210526315789,0.0377358490566037,0.0,0.2307692307692307,0.2666666666666666,0.1538461538461538,0.6622516556291391,0.0,0.0,0.2608695652173913,0.3636363636363636,0.2,0.5519230769230768,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1,0.5789473684210527,0.8242105263157895,0.1509433962264151,0.05,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8930936613055819,0.0,0.0526315789473684,0.2608695652173913,0.1818181818181818,0.3,0.8884615384615384,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0.4010526315789473,0.0947368421052632,0.1320754716981132,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7152317880794702,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0.3473684210526315,0.3768421052631581,0.0566037735849056,0.0,0.1923076923076923,0.1111111111111111,0.1538461538461538,0.7947019867549668,0.0,0.0,0.217391304347826,0.1515151515151515,0.2,0.7403846153846153,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.4736842105263157,0.1578947368421053,0.2641509433962264,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.8013245033112583,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.7861538461538461,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1,0.5473684210526315,0.4442105263157894,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7682119205298014,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.8166666666666665,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.6842105263157894,0.6947368421052631,0.0943396226415094,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307693,0.6929801324503311,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.7043076923076923,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,0.3999999999999999,0.4884210526315788,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False
1,0.368421052631579,0.1894736842105262,0.3396226415094339,0.0,0.2307692307692307,0.3777777777777777,0.0384615384615384,0.6887417218543046,0.0,0.0,0.2608695652173913,0.2424242424242424,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,0.4010526315789473,0.3473684210526315,0.2830188679245283,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.3478260869565217,0.0,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1,0.263157894736842,0.5799999999999998,0.490566037735849,0.0,0.2307692307692307,0.2,0.2307692307692307,0.7829286239882268,0.0,0.0,0.2608695652173913,0.3333333333333333,0.25,0.6569230769230768,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2,0.0736842105263158,0.0705263157894737,0.0566037735849056,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6251655629139073,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.6246153846153846,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
3,0.3789473684210527,0.2905263157894735,0.0188679245283018,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6887417218543046,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7358974358974358,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
